domain	final_url	status	tech_stack	jsonld_event_count	events_subpage	tribe_api	tier_guess	candidate_urls
theatrelatangente.com	https://theatrelatangente.com/	200	static	0	no	no	SKIP	
thekingsway.ca	https://thekingsway.ca/	200	wordpress,elementor	0	no	no	T2	https://thekingsway.ca/explore/?type=event&sort=order-by-date|https://thekingsway.ca/city-of-toronto-opens-applications-for-the-2026-cafeto-curb-lane-outdoor-dining-program/
goodswap.ca	https://www.goodswap.ca/	200	squarespace	0	no	no	T2	https://www.eventbrite.com/cc/to-the-good-swaps-187979
titansvolleyball.ca	https://titansvolleyball.ca/	200	wordpress	0	yes	no	T1	https://titansvolleyball.ca/our-programs/
torontoafterdark.com	https://torontoafterdark.com/	200	squarespace	0	no	no	T2	
towebfest.ca	https://www.towebfest.ca/	200	wix,elementor	0	yes	no	T2	https://www.towebfest.ca/ticket-page
toronto.audiofest.ca	https://toronto.audiofest.ca/	200	webflow	0	yes	no	T2	https://toronto.audiofest.ca/events|https://lepointdevente.com/billets/9ga251017001|https://lepointdevente.com/billets/9ga251017001/OZJsUzr8p1vkXZyY|https://lepointdevente.com/billets/9ga251017001/6wZBRbC5klcGWgr1|https://cdn.prod.website-files.com/688a872ca585a54eee67714f/68dd72670188ffbbdbb44a06_821a0d2502763590c38e431299898940_TAF_PROGRAM-2025-INTERACTIF.pdf
torarc.ca	https://torarc.ca/	200	wordpress	0	no	no	SKIP	
torontoartcrawl.com	https://www.torontoartcrawl.com/	200	squarespace	0	yes	no	T2	
taafi.com	https://taafi.com/	200	squarespace	0	no	no	T2	https://taafi.com/perfect-pitch-program|https://taafi.com/wip-showcase
to-be.ca	https://www.to-be.ca/	200	wix,elementor	0	no	no	T2	https://www.to-be.ca
torontofamilyhistory.org	https://torontofamilyhistory.org/	403	unknown	0	no	no	SKIP	
torontobiennial.org	https://torontobiennial.org/	200	wordpress,elementor	0	yes	no	T1	https://torontobiennial.org/artist-commissioning-program/|https://torontobiennial.org/event-directory/|https://torontobiennial.org/programs-overview/
torontoblackfilm.com	https://torontoblackfilm.com/	200	wordpress	0	no	no	T1	https://torontoblackfilm.com/2026-events/|https://torontoblackfilm.com/2026-special/|https://torontoblackfilm.com/special-events-2017/|https://torontoblackfilm.com/serie/tbff-community-program-g98-7-live-at-tbff/|https://torontoblackfilm.com/2018-festival/2019-programs/|https://torontoblackfilm.com/2018-festival/special-events/|http://torontoblackfilm.com/serie/tbff-live-performances-series/|https://torontoblackfilm.com/2019-programs/|https://torontoblackfilm.com/2019-special-events/|http://torontoblackfilm.com/serie/tbff-live-performances-series-2/
torontocarnival.ca	https://www.torontocarnival.ca/	200	wordpress,wix,elementor	0	yes	no	T1	https://www.torontocarnival.ca/events|https://www.torontocarnival.ca/king-queen
torontoburlesquefestival.ca	https://www.torontoburlesquefestival.ca/	200	squarespace	0	no	no	T2	https://www.torontoburlesquefestival.ca/community-calendar
toronto.thewordonthestreet.ca	https://toronto.thewordonthestreet.ca/	200	wordpress,elementor	0	yes	no	T1	https://toronto.thewordonthestreet.ca/event-directory/annual-festival/|https://toronto.thewordonthestreet.ca/event-directory/annual-festival/2025-festival/
the8fest.com	https://the8fest.com/	200	wordpress,elementor	0	yes	no	T1	
tociderfestival.wixsite.com	https://tociderfestival.wixsite.com/	404	unknown	0	no	no	SKIP	
torontochessclub.com	https://www.torontochessclub.com/	200	squarespace	0	no	no	T2	https://www.lorvale.ca/learning-center/chess-program
torontobonsai.org	https://torontobonsai.org/	200	wordpress,elementor	0	no	no	T2	https://torontobonsai.org/showcase/|https://torontobonsai.org/showcase|https://torontobonsai.org/show/2024-spring-show/|https://torontobonsai.org/show/2023-fall-show/|https://torontobonsai.org/show/2023-spring-show/
eventbrite.ca	https://www.eventbrite.ca/o/toronto-building-energy-modellers-network-89394349573	200	static	0	no	no	T1	https://www.eventbrite.ca/|https://www.eventbrite.ca/signin/signup/?referrer=%2Fmytickets|https://www.eventbrite.ca/signin/?referrer=%2Fo%2Ftoronto-building-energy-modellers-network-89394349573|https://www.eventbrite.ca/signin/signup/?referrer=%2Fo%2Ftoronto-building-energy-modellers-network-89394349573|https://www.eventbrite.ca/d/local/events/|https://www.eventbrite.ca/organizer/features/sell-tickets/|https://www.eventbrite.ca/organizer/features/event-marketing-platform/|https://www.eventbrite.ca/organizer/features/eventbrite-ads/|https://www.eventbrite.ca/organizer/features/event-payment/|https://www.eventbrite.ca/organizer/event-industry/music/
tdao.to	https://www.tdao.to/	200	static	0	yes	no	T1	
thestop.org	https://www.thestop.org/	200	wordpress	0	yes	no	T1	https://www.thestop.org/programs-and-services/|https://www.thestop.org/?page_id=9266|https://www.thestop.org/urban-agriculture/
chinatownlandtrust.ca	https://chinatownlandtrust.ca/	200	static	0	yes	no	T1	
torontobuskerfest.com	https://torontobuskerfest.com/	200	wordpress,webflow,elementor	0	no	no	T2	https://torontobuskerfest.com/about/
torontocomics.com	https://www.torontocomics.com/	200	wordpress,wix,elementor	0	yes	no	T1	https://www.torontocomics.com/programming-schedule|https://www.torontocomics.com/special-events
tolovein.com	https://www.tolovein.com/	200	squarespace	0	no	no	T2	https://www.tolovein.com/program-event-description|https://www.tolovein.com/programming-2025|https://www.tolovein.com/whats-on
torontocricketclub.com	https://torontocricketclub.com/	200	wordpress	0	no	no	T1	https://torontocricketclub.com/web/pages/corporate-private-events
beerfestival.ca	https://www.beerfestival.ca/	404	unknown	0	no	no	SKIP	
torontodpc.ca	https://torontodpc.ca/	200	static	0	no	no	SKIP	
torontofinancialdistrict.com	https://www.torontofinancialdistrict.com/	200	squarespace	0	no	no	T2	
fanexpohq.com	https://fanexpohq.com/comicontoronto/	200	squarespace,wix	1	no	no	T0	https://fanexpohq.com/comicontoronto/main-events/|https://fanexpohq.com/comicontoronto/about-the-show/|https://fanexpohq.com/home/events/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-cgc-comics/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-cgc-cards/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-ohyo/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-optimum/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-retrokid/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-mintink/|https://fanexpohq.com/comicontoronto/sponsors/show-partner-sunrise-records/
fringetoronto.com	https://fringetoronto.com/	200	drupal	0	no	no	T1	https://fringetoronto.com/get-involved/youth/tent|https://fringetoronto.com/get-involved/youth
torontogaymers.com	https://www.torontogaymers.com/	200	squarespace	0	yes	no	T2	https://www.torontogaymers.com/events
tgsweb.ca	https://tgsweb.ca/	200	static	0	no	no	T1	https://tgsweb.ca/meetings.html
torontochocolatefestival.com	https://www.torontochocolatefestival.com/	200	wordpress	0	yes	no	T1	https://www.torontochocolatefestival.com/events/|https://www.torontochocolatefestival.com/events/chocolate-afternoon-tea/|https://www.torontochocolatefestival.com/events/whisky-flight-night/|https://www.torontochocolatefestival.com/events/chocolate-painting-classes/|https://www.torontochocolatefestival.com/events/chocolate-workshops/|https://www.torontochocolatefestival.com/events/chocolicious-chocolate-making/|https://www.torontochocolatefestival.com/events/wrap-party-and-celebrity-chocolate-blingo/|https://www.torontochocolatefestival.com/events/halloween-rum-chocolate-tasting/|https://www.torontochocolatefestival.com/photo-gallery/2013-toronto-chocolate-show/|https://www.torontochocolatefestival.com/photo-gallery/2012-toronto-chocolate-show/
yourexperienceawaits.ca	https://yourexperienceawaits.ca/	200	wordpress,elementor	0	yes	no	T1	https://yourexperienceawaits.ca/events/
toindiehorrorfest.com	http://www.toindiehorrorfest.com/	200	wordpress	0	no	no	T1	https://xerb.tv/channel/toindiehorrorfest/virtual-events
torontoglobalforum.com	https://www.torontoglobalforum.com/	200	static	1	no	no	T0	
torontohumanesociety.com	https://www.torontohumanesociety.com/	200	wordpress,tribe-events,elementor	0	yes	yes	T1	https://www.torontohumanesociety.com/purpose/program-approach/|https://www.torontohumanesociety.com/purpose/program-impact-reports/|https://www.torontohumanesociety.com/adoption-and-rehoming/animal-admissions/feline-alternative-placement-program/|https://www.torontohumanesociety.com/pet-services/vet-services/wellness-and-preventative-services/|https://www.torontohumanesociety.com/pet-services/training-and-behaviour/certified-group-dog-training-instructor-program/|https://www.torontohumanesociety.com/ways-to-give/corporate-giving/employee-giving-program/|https://www.torontohumanesociety.com/ways-to-give/events/|https://www.torontohumanesociety.com/ways-to-give/events/host-an-event/|https://www.torontohumanesociety.com/ways-to-give/events/team-experience-day/|https://www.torontohumanesociety.com/support-us/upcoming-events/
chinatownbia.com	https://chinatownbia.com/eventsnews/tcf2025/	200	wordpress,elementor	0	yes	yes	T1	https://chinatownbia.com/eventsnews/|https://chinatownbia.com/eventsnews/2026lny/|https://chinatownbia.com/eventsnews/current-promos/|https://chinatownbia.com/eventsnews/lny2026-2/|https://chinatownbia.com/past-events/|https://chinatownbia.com/eventsnews/tcf2025/|https://chinatownbia.com/eventsnews/lny2025/|https://chinatownbia.com/eventsnews/tcf2024/|https://chinatownbia.com/eventsnews/huron2024/|https://chinatownbia.com/eventsnews/lny2024/
dragonboats.com	https://www.dragonboats.com/	200	wix,elementor	0	no	no	T2	https://www.dragonboats.com/event-sponsorship|https://mldb.gwnevents.com/toronto-island
festivalofauthors.ca	https://festivalofauthors.ca/	200	wordpress,elementor	0	yes	no	T1	https://festivalofauthors.ca/programmes/|https://festivalofauthors.ca/iv-programme/|https://festivalofauthors.ca/whats-on/|https://festivalofauthors.ca/event/tifa-presents-an-evening-with-michael-ondaatje-in-conversation-with-amitava-kumar/|https://festivalofauthors.ca/event/toronto-lit-up-the-lost-queen/|https://festivalofauthors.ca/event/toronto-lit-up-breathing-is-how-some-people-stay-alive/|https://festivalofauthors.ca/festival-events/?_tifa_2023_categories=conversation|https://festivalofauthors.ca/festival-events/?_tifa_2023_categories=free|https://festivalofauthors.ca/festival-events/?_tifa_2023_categories=food|https://festivalofauthors.ca/festival-events/?_tifa_2023_categories=multilingual
jccc.on.ca	https://jccc.on.ca/films/tjff	200	drupal	0	no	no	T1	https://jccc.on.ca/join-support/volunteer/volunteer-program|https://jccc.on.ca/visit/annual-events|https://jccc.on.ca/visit/past-events|https://jccc.on.ca/programs|https://jccc.on.ca/programs/martial-arts|https://jccc.on.ca/programs/martial-arts/starting-martial-arts|https://jccc.on.ca/programs/martial-arts/aikido|https://jccc.on.ca/programs/martial-arts/iaido|https://jccc.on.ca/programs/martial-arts/jodo|https://jccc.on.ca/programs/martial-arts/judo
torontokfest.ca	https://www.torontokfest.ca/	200	wordpress,wix,elementor	0	no	no	T2	https://www.torontokfest.ca/blank
torontoisland.org	https://torontoisland.org/	200	wordpress	0	no	no	T1	https://groups.google.com/forum/embed/?place=forum/torontoisland&showsearch=false&showpopout=true&showtabs=false#!forum/torontoisland
tofoodanddrinkfest.com	https://tofoodanddrinkfest.com/	200	wordpress	0	no	no	T1	https://tofoodanddrinkfest.com/show-information|https://tofoodanddrinkfest.com/show-information#Location|https://tofoodanddrinkfest.com/show-information#Date|https://tofoodanddrinkfest.com/show-information#Admission|https://tofoodanddrinkfest.com/show-information#Hotel|https://tofoodanddrinkfest.com/show-information#Directions|https://tofoodanddrinkfest.com/show-information#Parking|https://tofoodanddrinkfest.com/show-information#Public-Transit|https://tofoodanddrinkfest.com/show-information#Accessibility
torontooktoberfest.ca	https://www.torontooktoberfest.ca/	200	squarespace	0	no	no	T2	
tjff.com	https://tjff.com/	200	wordpress,elementor	0	yes	no	T1	https://tjff.com/tjff-year-round-events/
topictureshow.com	https://www.topictureshow.com/	200	squarespace	0	no	no	T2	https://topictureshow.com/2025|https://topictureshow.com/fort-york|https://topictureshow.com/corktown-common|https://topictureshow.com/christie-pits|https://topictureshow.com/2025-calendar|https://topictureshow.com/faq|https://topictureshow.com/kelly-fyffe-marshall|https://topictureshow.com/swana|https://topictureshow.com/slm|https://topictureshow.com/info
tpff.ca	https://www.tpff.ca/	200	squarespace	0	yes	no	T2	https://www.tpff.ca/program-2025-1|https://www.tpff.ca/program-archive|https://www.tpff.ca/events|https://www.tpff.ca/event-archive|https://www.tpff.ca/year-round-events|https://ticketweb.ca/event/dam-lees-palace-tickets/14293023
tpaff.com	https://tpaff.com/	200	static	0	no	no	T1	https://www.toronto.ca/explore-enjoy/history-art-culture/exhibits-events/?event_id=eff95f4d-e61b-4cde-a400-5961556d3df0&event_name=Eyes%20of%20Ghana%3A%20Evening%20Film%20Screening%20at%20Todmorden%20Mills&calendar_date=2026-02-19T18:00:00-05:00
torontopoetryslam.ca	https://www.torontopoetryslam.ca/	200	static	0	yes	no	T1	
trsl.ca	https://www.trsl.ca/	200	static	0	no	no	T1	https://www.trsl.ca/brands/trsl/pages/corporate-events.php|https://www.trsl.ca/leagues-show-880|https://www.trsl.ca/leagues-show-883|https://www.trsl.ca/leagues-show-884|https://www.trsl.ca/leagues-show-886|https://www.trsl.ca/leagues-show-887|https://www.trsl.ca/leagues-show-889|https://www.trsl.ca/leagues-show-890|https://www.trsl.ca/leagues-show-891|https://www.trsl.ca/leagues-show-895
torontodarkartsmarket.com	https://www.torontodarkartsmarket.com/	200	wordpress	0	no	no	SKIP	
reelasian.com	https://www.reelasian.com/	200	wordpress	0	no	no	T1	https://www.reelasian.com/year-round/current-events/|https://www.reelasian.com/year-round/past-events/|https://www.reelasian.com/archive-events/reel-ideas-2025/|https://www.reelasian.com/education-opportunities/festival-youth-programme/|https://www.reelasian.com/events/fire-horse-award-ceremony-2026/|https://www.reelasian.com/events/reelwork-feb/|https://www.instagram.com/p/DHBcv4IRKXZ/|https://www.instagram.com/p/DGTQ98oRVyr/
torontosilentfilmfestival.com	http://www.torontosilentfilmfestival.com/	200	static	0	no	no	T1	http://<script  src=
toaf.ca	https://toaf.ca/	200	wordpress,elementor	0	no	no	T2	https://toaf.ca/2025-program-schedule-toaf64/|https://toaf.ca/awards-program/|https://toaf.ca/professional-development-sessions/?swcfpc=1
torontorollerderby.com	http://torontorollerderby.com/	200	wordpress	0	yes	yes	T1	https://torontorollerderby.com/events/
motorcyclefilmfest.com	https://www.motorcyclefilmfest.com/	200	wordpress,wix,elementor	0	no	no	T2	
torontoqueerfilmfest.com	https://torontoqueerfilmfest.com/	200	wordpress	0	no	no	T1	https://torontoqueerfilmfest.com/upcoming-events/|https://torontoqueerfilmfest.com/2025-program/|https://torontoqueerfilmfest.com/programming-coordinator/|https://torontoqueerfilmfest.com/2025-program/#schedule
torontosummermusic.com	https://torontosummermusic.com/	200	wordpress,tribe-events	0	yes	yes	T1	https://torontosummermusic.com/the-academy/emerging-artist-program/|https://torontosummermusic.com/the-academy/community-program/|https://torontosummermusic.com/events/past|https://www.youtube.com/watch?v=SXmOAb5tboY|https://www.youtube.com/watch?v=KyWECVF_ukA
torontosketchfest.com	https://torontosketchfest.com/	200	wordpress	0	no	no	T1	https://torontosketchfest.com/2026-festival/#/en/show/3953/BDB-Mandarin-Sketches|https://torontosketchfest.com/2026-festival/#/en/show/3954/A-Comedy-Show-at-the-End-of-the-World|https://torontosketchfest.com/2026-festival/#/en/show/3976/Tita-Jokes|https://torontosketchfest.com/2026/02/09/learning-and-fun-2026/|https://tosketchfest.my.salesforce-sites.com/ticket/#/events/a0SN3000004Pah7MAC
torontorunningclub.com	https://www.torontorunningclub.com/	200	wordpress	0	no	no	SKIP	
springofhorror.com	http://springofhorror.com/index.html	200	static	0	no	no	T1	https://fannatickets.com/event/apr-4-6-tish-spring-of-horror-fantasy-film-festival-at-the-revue-cinema-toronto-383/register
teafestivaltoronto.com	https://teafestivaltoronto.com	0	unknown	0	no	no	SKIP	
toronto-guild-of-spinners-and-weavers.com	https://toronto-guild-of-spinners-and-weavers.com/	200	wordpress	0	yes	no	T1	https://toronto-guild-of-spinners-and-weavers.com/calendar/|https://toronto-guild-of-spinners-and-weavers.com/membership/show-and-tell/|https://toronto-guild-of-spinners-and-weavers.com/event/members-monthly-meeting-oct2023-2/|https://toronto-guild-of-spinners-and-weavers.com/event/december-2-2023-fairy-basket-workshop/
torontoknittersguild.ca	https://torontoknittersguild.ca/	200	wordpress,tribe-events	0	yes	yes	T1	https://torontoknittersguild.ca/membership-hub/?event=login|https://torontoknittersguild.ca/events/|https://torontoknittersguild.ca/special-events/|https://torontoknittersguild.ca/show-and-tell/|https://torontoknittersguild.ca/event/march-virtual-knit-night-2/
canadianfoodtruckfestivals.com	https://www.canadianfoodtruckfestivals.com/toronto/	200	wordpress	0	no	no	SKIP	
torontothunderbolts.com	https://torontothunderbolts.com/	200	static	0	no	no	SKIP	
torontoribfest.com	https://torontoribfest.com/	200	wordpress	0	no	no	SKIP	
torontotattooshow.com	https://www.torontotattooshow.com/	200	wordpress,wix,elementor	0	no	no	T2	https://www.torontotattooshow.com|https://www.torontotattooshow.com/generalinformationtorontotattooshow|https://www.torontotattooshow.com/directions|https://www.torontotattooshow.com/videoarchive|https://www.torontotattooshow.com/nixartworkarchive|https://www.torontotattooshow.com/hotels|https://www.torontotattooshow.com/application2026open|https://www.torontotattooshow.com/nixattendingtattooartistsa-f|https://www.torontotattooshow.com/nixattendingtattooartistsg-m|https://www.torontotattooshow.com/nixattendingtattooartistsn-z
torontotechweek.com	https://www.torontotechweek.com/	200	nextjs	0	yes	no	T2	https://airtable.com/appXEWV1yq78kw9Um/pagXw75btI5JZHD5O/form|https://www.torontotechweek.com/partners
torontoswingdancesociety.ca	https://torontoswingdancesociety.ca/	200	wordpress	0	no	no	SKIP	
torontosocietyofarchitects.ca	https://torontosocietyofarchitects.ca/	200	wordpress	0	yes	no	T1	https://torontosocietyofarchitects.ca/events|https://torontosocietyofarchitects.ca/events/?filter=social#filters=social|https://torontosocietyofarchitects.ca/events/?filter=lectures#filters=lectures|https://torontosocietyofarchitects.ca/events/#filters=tours|https://torontosocietyofarchitects.ca/events/?filter=films#filters=films|https://torontosocietyofarchitects.ca/events/?filter=special-events#filters=special-events|https://torontosocietyofarchitects.ca/events/?filter=calls#filters=calls|https://torontosocietyofarchitects.ca/events/?filter=competitions#filters=competitions|https://torontosocietyofarchitects.ca/events/?filter=exhibits#filters=exhibits|https://torontosocietyofarchitects.ca/events/?filter=courses#filters=courses
torontowestvolleyball.ca	https://www.torontowestvolleyball.ca/	200	static	0	no	no	T1	https://www.torontowestvolleyball.ca/training-programs|https://www.torontowestvolleyball.ca/programs
trinbagotoronto.com	https://trinbagotoronto.com/	200	static	0	no	no	SKIP	
torontodnd.com	https://www.torontodnd.com/	200	static	0	yes	no	T1	https://www.torontodnd.com/events|https://www.torontodnd.com/events/venue/29|https://www.torontodnd.com/events/venue/22|https://www.torontodnd.com/events/venue/20|https://www.torontodnd.com/events/venue/21|https://www.torontodnd.com/events/venue/16|https://www.torontodnd.com/events/venue/18|https://www.torontodnd.com/events/eventtype/25|https://www.torontodnd.com/events/eventtype/27|https://www.torontodnd.com/events/events_by_community/1
truestoriestoronto.com	https://truestoriestoronto.com/	200	wordpress	0	no	no	T1	https://truestoriestoronto.com/videos-of-stories-from-the-show/
torontowoodturnersguild.org	https://www.torontowoodturnersguild.org/	200	wordpress,wix,elementor	0	yes	no	T1	https://www.torontowoodturnersguild.org/calendar|https://www.torontowoodturnersguild.org/past-events|https://www.torontowoodturnersguild.org/event-details/march-2026-panel-epoxy
ukaiprojects.com	https://www.ukaiprojects.com/	200	squarespace	0	no	no	T2	https://www.ukaiprojects.com/programs
towaterfrontfest.com	https://towaterfrontfest.com/	200	wordpress	1	yes	no	T0	https://www.ticketweb.ca/events/org/232223?pl=torontowaterfrontfestival
hhfilmboard.com	https://www.hhfilmboard.com/uoft-film-fest	200	squarespace	0	no	no	T2	https://www.hhfilmboard.com/past-events
trinitybellwoodsdundas.com	https://trinitybellwoodsdundas.com/	200	wordpress,elementor	0	yes	no	T1	https://designto.org/event/designto-talks-within-the-weave/|https://designto.org/event/the-fool/|https://designto.org/event/wild-teachings-through-watersheds-and-bloodstreams/|https://designto.org/event/nature-textures/|https://designto.org/event/soft-curve-hard-line/|https://designto.org/event/piece-by-piece/|https://designto.org/event/threads/|https://designto.org/event/encapsulation/|https://designto.org/event/within-bloom/|https://designto.org/event/abajour/
trefann.org	http://www.trefann.org/	200	wordpress,drupal	0	no	no	T1	https://corktown.ca/news-events/
aterfrontnightmarket.com	https://www.waterfrontnightmarket.com/	200	wordpress,wix,elementor	0	yes	no	T1	https://www.waterfrontnightmarket.com/events/toronto-waterfront-night-market-wnmfest-2026-08-14-18-00|https://www.waterfrontnightmarket.com/events/toronto-waterfront-night-market-wnmfest-2026-08-15-16-00|https://www.waterfrontnightmarket.com/events/toronto-waterfront-night-market-wnmfest-2026-08-16-14-00|https://www.mcmannevents.com
ukrainianfestival.com	https://ukrainianfestival.com/	200	wordpress	0	no	no	SKIP	
veg.ca	https://www.veg.ca/veg-to-fest	200	static	0	no	no	SKIP	
uoftrunclub.org	https://www.instagram.com/uoftrunclub	200	static	0	no	no	SKIP	
vectorfestival.org	https://vectorfestival.org/	200	static	0	yes	no	T1	
uppervillageto.com	https://uppervillageto.com/	200	wordpress,tribe-events	0	no	yes	T1	https://uppervillageto.com/events/
vegandalefest.com	https://www.vegandalefest.com/toronto/	200	wordpress	0	no	no	SKIP	
videocab.com	https://videocab.com/	200	static	0	no	no	T1	https://videocab.com/work
uptownyonge.com	https://www.uptownyonge.com/	200	wordpress	0	yes	no	T1	https://www.uptownyonge.com/events/
venusfest.net	https://venusfest.net/	200	static	0	no	no	T1	https://www.ticketscene.ca/events/55174/|https://www.ticketscene.ca/events/55175/|https://www.ticketscene.ca/events/49040/|https://www.ticketscene.ca/events/55176/|https://venusfest.net/Upcoming
villageco.org	https://www.villageco.org/	200	static	0	no	no	T1	https://www.google.com/url?q=https%3A%2F%2Fshows.acast.com%2Fvillage-in-the-city%2Fepisodes%2Fjason-sears-and-villageco-building-village-like-communities-&sa=D&sntz=1&usg=AOvVaw2sr2T3GyXW-nye-C3d5eCL|https://calendar.app.google/vDbPQjRSYZfjm4kZ7
nativeearth.ca	https://nativeearth.ca/weesageechak/	404	unknown	0	no	no	SKIP	
eavetoronto.notion.site	https://weavetoronto.notion.site/	200	static	0	yes	no	T1	
ellingtonplace.org	http://wellingtonplace.org/	200	static	0	no	no	T1	http://wellingtonplace.org/gallery/index.php?show=contemporary
avelengthmusic.ca	https://www.wavelengthmusic.ca/	200	wordpress	0	yes	no	T1	https://www.wavelengthmusic.ca/events/upcoming-events/|https://www.wavelengthmusic.ca/events/festival/|https://www.wavelengthmusic.ca/events/music-series/|https://www.wavelengthmusic.ca/events/talk-series/|https://www.wavelengthmusic.ca/events/past-events/|https://www.wavelengthmusic.ca/buy-tickets|https://www.wavelengthmusic.ca/event/kingdom-of-birds-album-release-last-waltzon-rosie-wyse-wavelength/|https://www.wavelengthmusic.ca/festival-event/wavelength-music-conference/|https://www.wavelengthmusic.ca/festival-event/synth-petting-zoo-wavelength-music-festival-conference-2026/|https://www.wavelengthmusic.ca/festival-event/maria-somerville-colle-ebril-wavelength-music-festival-conference-2026/
estlansing.ca	https://www.westlansing.ca/	200	wix,elementor	0	no	no	T2	
veldmusicfestival.com	https://veldmusicfestival.com/	200	wordpress,elementor	0	no	no	T2	
universitysettlement.ca	https://universitysettlement.ca/	200	wordpress	0	no	no	T1	https://universitysettlement.ca/about-us/events/|https://universitysettlement.ca/kids-and-family/|https://universitysettlement.ca/kids-and-family/afterschool-program/|https://universitysettlement.ca/kids-and-family/youth-programs/|https://universitysettlement.ca/fitness-and-recreation/|https://universitysettlement.ca/social-services/|https://universitysettlement.ca/fitness-and-recreation/swimming-and-aquatics/
estqueenwest.ca	https://westqueenwest.ca/	200	wordpress	0	yes	no	T1	https://westqueenwest.ca/happenings/|https://westqueenwest.ca/happenings/?event_category=upcoming|https://westqueenwest.ca/happenings/?event_category=by_week|https://westqueenwest.ca/happenings/?event_category=by_month|https://westqueenwest.ca/happenings/?event_type|https://westqueenwest.ca/happenings/?event_type=7|https://westqueenwest.ca/happenings/?event_type=20|https://westqueenwest.ca/happenings/?event_type=8|https://westqueenwest.ca/happenings/?event_type=21|https://westqueenwest.ca/happenings/?event_type=19
estrouge.org	https://www.westrouge.org/	200	squarespace,wix,elementor	0	yes	no	T2	https://www.westrouge.org/events
tranzac.org	https://tranzac.org/	200	static	0	yes	no	T1	https://tranzac.org/calendar|https://tranzac.org/events/saturday-bluegrass-casual-2026-02-21|https://tranzac.org/events/locational-astrology-making-the-most-of-your-astro-map-with-beth-scannell|https://tranzac.org/events/jamzac-2026-02-21|https://tranzac.org/events/js-presents-2026-02-21|https://tranzac.org/events/bhajan-clubbing-event|https://tranzac.org/events/kevin-breit-and-don-rooke-4-2026-02-21|https://tranzac.org/events/our-full-selves-rosinx-2026-02-21|https://tranzac.org/events/annex-academy-recital-2026-02-22|https://tranzac.org/events/undisciplined-art-workshop-2026-02-22
exfordbia.ca	https://www.wexfordbia.ca/	200	squarespace	0	yes	no	T2	https://www.wexfordbia.ca/events
elcometoweston.ca	https://www.westonvillage.org/	200	wix,elementor	0	no	no	T2	https://www.westonvillage.org/event-list
elcometoweston.ca	https://www.westonvillage.org/	200	wix,elementor	0	no	no	T2	https://www.westonvillage.org/event-list
interstations.com	https://winterstations.com/	200	wordpress	0	no	no	SKIP	
conference.virtualreality.to	https://conference.virtualreality.to/	200	wordpress,elementor	0	no	no	T2	https://conference.virtualreality.to/vrto-2025-review/|https://conference.virtualreality.to/vrto-schedule-2025/#all-events|https://conference.virtualreality.to/|https://www.linkedin.com/showcase/vrto-virtual-&-augmented-reality-world-conference-&-expo/?viewAsMember=true|https://www.eventbrite.ca/e/vrto-2026-spatial-media-world-conference-expo-tickets-1981067584474?aff=oddtdtcreator|https://www.linkedin.com/showcase/vrto-virtual-&-augmented-reality-world-conference-&-expo/?originalSubdomain=ca|https://www.linkedin.com/showcase/vrto-virtual-&-augmented-reality-world-conference-&-expo|https://conference.virtualreality.to/vrto-2023-show-policies/
omeninbigdatatoronto.com	https://www.womeninbigdatatoronto.com/	200	static	0	no	no	T1	https://www.womeninbigdatatoronto.com/pages/event
eworkingwomen.com	https://www.weworkingwomen.com/	200	wordpress,wix,elementor	0	yes	no	T1	https://www.weworkingwomen.com/events
yohomo.ca	https://www.yohomo.ca/	200	webflow	0	yes	no	T2	https://www.yohomo.ca/events|https://www.yohomo.ca/blog/sober-events-guide-january-2026|https://www.yohomo.ca/blog/cheap-thrills-january-2026|https://www.yohomo.ca/blog/cheap-thrills-december-2025|https://www.yohomo.ca/blog/cheap-thrills-november|https://www.yohomo.ca/blog/sober-events-guide-november|https://www.yohomo.ca/event/textile-talk|https://www.yohomo.ca/event/queer-tarot-club|https://www.yohomo.ca/event/idol-worship-at-the-paradise|https://www.yohomo.ca/event/ansley-simpson-catriona-sturton-dinah
ttcriders.ca	https://www.ttcriders.ca/	200	static	0	yes	no	T1	https://www.ttcriders.ca/_shifts
xsnrg.org	https://xsnrg.org/	200	static	0	no	no	T1	https://xsnrg.org/calendar.php
iggleroomtoronto.com	https://wiggleroomtoronto.com/	200	wordpress,tribe-events	5	yes	yes	T0	http://wiggleroomtoronto.com/events/|https://wiggleroomtoronto.com/events/|https://wiggleroomtoronto.com/event/wh0-toolroom-inhouse-miz-megs-barroness-lola/|https://wiggleroomtoronto.com/event/sunday-service-manzone-strong-nour-4am-last-call/|https://wiggleroomtoronto.com/event/roost-radio-jungle-cakes-ed-solo-deekline/|https://wiggleroomtoronto.com/event/spacedisco-hatiras-weitner-blnca/|https://wiggleroomtoronto.com/event/wr-records-tyler-hill-open-to-close/|https://wiggleroomtoronto.com/events/month/|https://wiggleroomtoronto.com/accreditation-by-order-an-angelot/|https://wiggleroomtoronto.com/wigglyevents/
